Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Delivery_Days
IN-2022-TP211307-42173,22/06/18,25/06/22,Standard Class,TP-211307,Theone Pippenger,Consumer,Perth,Western Australia,Australia,Oceania,Asia Pacific,FUR-CH-5773,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",835,2,0.1,-27,86,Medium,7
IN-2022-CB125357-42327,22/11/19,24/11/22,Standard Class,CB-125357,Claudia Bergmann,Corporate,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-4185,Technology,Accessories,"Enermax Router, Bluetooth",929,4,0.1,227,86,Medium,5
ID-2022-JC153407-42153,22/05/29,3/06/22,Standard Class,JC-153407,Jasper Cacioppo,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,OFF-AP-4963,Office Supplies,Appliances,"KitchenAid Refrigerator, White",1893,6,0.4,-221,85,Medium,5
IN-2022-DJ135107-42007,22/01/03,5/01/22,Second Class,DJ-135107,Don Jones,Corporate,Tamworth,New South Wales,Australia,Oceania,Asia Pacific,OFF-AP-3866,Office Supplies,Appliances,"Cuisinart Microwave, Silver",1256,5,0.1,488,84,Medium,2
IN-2022-JG1580592-42120,22/04/26,30/04/22,Standard Class,JG-1580592,John Grady,Corporate,New Plymouth,Taranaki,New Zealand,Oceania,Asia Pacific,TEC-CO-5990,Technology,Copiers,"Sharp Copy Machine, Color",950,4,0,171,84,Medium,4
IN-2022-AM107057-42047,22/02/12,14/02/22,Second Class,AM-107057,Anne McFarland,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-3787,Technology,Phones,"Cisco Audio Dock, with Caller ID",655,4,0.1,240,84,Medium,2
ID-2022-JD160607-42147,22/05/23,25/05/22,First Class,JD-160607,Julia Dunbar,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-AP-3573,Office Supplies,Appliances,"Breville Microwave, White",269,1,0.1,77,82,Critical,2
IN-2022-JF154907-42259,22/09/12,16/09/22,Standard Class,JF-154907,Jeremy Farry,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-4776,Technology,Copiers,"HP Fax Machine, Laser",1079,4,0.1,275,82,High,4
ID-2022-PP189557-42161,22/06/06,10/06/22,Standard Class,PP-189557,Paul Prost,Home Office,Coffs Harbour,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-5446,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",1161,9,0.1,-103,82,Medium,4
IN-2022-DP131057-42271,22/09/24,28/09/22,Standard Class,DP-131057,Dave Poirier,Corporate,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-6011,Technology,Copiers,"Sharp Wireless Fax, High-Speed",637,2,0.1,127,81,High,4
IN-2022-BW110657-42319,22/11/11,16/11/22,Second Class,BW-110657,Barry Weirich,Consumer,Townsville,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-5223,Technology,Accessories,"Memorex Router, Bluetooth",664,3,0.1,162,80,High,5
IN-2022-AJ109607-42173,22/06/18,20/06/22,First Class,AJ-109607,Astrea Jones,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-5748,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Traditional",607,4,0.1,60,80,Medium,2
IN-2022-JG1580592-42120,22/04/26,30/04/22,Standard Class,JG-1580592,John Grady,Corporate,New Plymouth,Taranaki,New Zealand,Oceania,Asia Pacific,FUR-CH-5802,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",857,10,0,171,80,Medium,4
ID-2022-LC168707-42155,22/05/31,6/06/22,Standard Class,LC-168707,Lena Cacioppo,Consumer,Caloundra,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3680,Technology,Copiers,"Canon Copy Machine, High-Speed",1171,5,0.1,195,79,Medium,6
IN-2022-KB165857-42040,22/02/05,9/02/22,Standard Class,KB-165857,Ken Black,Corporate,Bunbury,Western Australia,Australia,Oceania,Asia Pacific,OFF-AP-4735,Office Supplies,Appliances,"Hoover Refrigerator, Black",1419,3,0.1,110,79,Medium,4
IN-2022-DK132257-42311,22/11/03,5/11/22,First Class,DK-132257,Dean Katz,Corporate,Maryborough,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3695,Technology,Copiers,"Canon Ink, Digital",264,2,0.1,44,78,Critical,2
IN-2022-KF162857-42115,22/04/21,25/04/22,Standard Class,KF-162857,Karen Ferguson,Home Office,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-AC-5873,Technology,Accessories,"SanDisk Memory Card, Erganomic",793,8,0.1,-8,78,High,4
IN-2022-AM107057-42047,22/02/12,14/02/22,Second Class,AM-107057,Anne McFarland,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,FUR-BO-5762,Furniture,Bookcases,"Safco Classic Bookcase, Pine",1186,3,0.1,-39,77,Medium,2
ID-2022-HA1490592-42287,22/10/10,14/10/22,Standard Class,HA-1490592,Helen Abelman,Consumer,Gisborne,Gisborne,New Zealand,Oceania,Asia Pacific,TEC-AC-5134,Technology,Accessories,"Logitech Router, Bluetooth",593,6,0.6,-875,75,High,4
ID-2022-AF108707-42363,22/12/25,29/12/22,Standard Class,AF-108707,Art Ferguson,Consumer,Albany,Western Australia,Australia,Oceania,Asia Pacific,FUR-BO-4858,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",772,5,0.1,-51,75,High,4
IN-2022-PF191657-42164,22/06/09,9/06/22,Same Day,PF-191657,Philip Fox,Consumer,Hobart,Tasmania,Australia,Oceania,Asia Pacific,OFF-ST-4260,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",327,4,0.4,5,75,Critical,0
IN-2022-CD119807-42333,22/11/25,29/11/22,Standard Class,CD-119807,Carol Darley,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-4080,Office Supplies,Storage,"Eldon Lockers, Single Width",890,5,0.1,79,75,High,4
ID-2022-DB1355592-42026,22/01/22,22/01/22,Same Day,DB-1355592,Dorothy Badders,Corporate,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,OFF-AP-4959,Office Supplies,Appliances,"KitchenAid Microwave, White",370,2,0.4,-74,74,High,0
IN-2022-LL168407-42252,22/09/05,11/09/22,Standard Class,LL-168407,Lauren Leatherbury,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,FUR-BO-5761,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",793,2,0.1,8,72,Medium,6
IN-2022-SW202457-42251,22/09/04,5/09/22,First Class,SW-202457,Scot Wooten,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-BO-3628,Furniture,Bookcases,"Bush Corner Shelving, Metal",444,4,0.1,153,72,High,1
ID-2022-GP1474092-42313,22/11/05,7/11/22,First Class,GP-1474092,Guy Phonely,Corporate,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,TEC-PH-3815,Technology,Phones,"Cisco Speaker Phone, Cordless",339,4,0.4,-62,72,High,2
ID-2022-MF176657-42128,22/05/04,11/05/22,Standard Class,MF-176657,Maureen Fritzler,Corporate,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-5268,Technology,Phones,"Motorola Smart Phone, Full Size",772,2,0.4,-25,72,Medium,7
IN-2022-BW110657-42319,22/11/11,16/11/22,Second Class,BW-110657,Barry Weirich,Consumer,Townsville,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-5874,Technology,Accessories,"SanDisk Memory Card, Programmable",717,7,0.1,-79,70,High,5
IN-2022-JO151457-42300,22/10/23,26/10/22,Second Class,JO-151457,Jack O'Briant,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,FUR-BO-5966,Furniture,Bookcases,"Sauder Library with Doors, Metal",696,2,0.1,247,70,High,3
IN-2022-JC153407-42283,22/10/06,6/10/22,Same Day,JC-153407,Jasper Cacioppo,Consumer,Rockhampton,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3600,Technology,Copiers,"Brother Ink, Digital",793,6,0.1,343,69,High,0
IN-2022-CB125357-42327,22/11/19,24/11/22,Standard Class,CB-125357,Claudia Bergmann,Corporate,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-4530,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1713,4,0.1,228,69,Medium,5
IN-2022-HZ1495092-42223,22/08/07,9/08/22,Second Class,HZ-1495092,Henia Zydlo,Consumer,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,TEC-CO-3605,Technology,Copiers,"Brother Personal Copier, Digital",342,4,0.4,-57,68,Critical,2
IN-2022-KB165857-42117,22/04/23,25/04/22,First Class,KB-165857,Ken Black,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-4158,Technology,Accessories,"Enermax Keyboard, USB",451,6,0.1,75,68,High,2
ID-2022-PP189557-42161,22/06/06,10/06/22,Standard Class,PP-189557,Paul Prost,Home Office,Coffs Harbour,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-4850,Furniture,Bookcases,"Ikea Classic Bookcase, Pine",743,2,0.1,-66,67,Medium,4
IN-2022-RK193007-42242,22/08/26,30/08/22,Standard Class,RK-193007,Ralph Kennedy,Consumer,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-4682,Furniture,Chairs,"Hon Rocking Chair, Black",346,3,0.1,49,66,High,4
IN-2022-DB133607-42179,22/06/24,29/06/22,Standard Class,DB-133607,Dennis Bolton,Home Office,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-5259,Technology,Phones,"Motorola Office Telephone, Cordless",402,6,0.1,53,66,High,5
IN-2022-EG139007-42110,22/04/16,21/04/22,Standard Class,EG-139007,Emily Grady,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-CO-5995,Technology,Copiers,"Sharp Fax and Copier, High-Speed",750,5,0.1,-33,66,Medium,5
ID-2022-BD117257-42122,22/04/28,3/05/22,Standard Class,BD-117257,Bruce Degenhardt,Consumer,Adelaide,South Australia,Australia,Oceania,Asia Pacific,TEC-MA-5514,Technology,Machines,"Okidata Receipt Printer, Durable",553,5,0.1,-18,65,Medium,5
IN-2022-AB102557-42179,22/06/24,30/06/22,Standard Class,AB-102557,Alejandro Ballentine,Home Office,Bundaberg,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3695,Technology,Copiers,"Canon Ink, Digital",528,4,0.1,88,65,Low,6
ID-2022-TZ214457-42042,22/02/07,11/02/22,Second Class,TZ-214457,Tom Zandusky,Corporate,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-BO-5786,Furniture,Bookcases,"Safco Library with Doors, Mobile",706,3,0.4,-117,65,Medium,4
IN-2022-BO113507-42230,22/08/14,18/08/22,Second Class,BO-113507,Bill Overfelt,Corporate,Kwinana,Western Australia,Australia,Oceania,Asia Pacific,FUR-BO-5967,Furniture,Bookcases,"Sauder Library with Doors, Mobile",702,2,0.1,179,64,Medium,4
IN-2022-BP112307-42297,22/10/20,26/10/22,Standard Class,BP-112307,Benjamin Patterson,Consumer,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-6012,Technology,Copiers,"Sharp Wireless Fax, Laser",640,2,0.1,234,64,Medium,6
IN-2022-BW110657-42319,22/11/11,16/11/22,Second Class,BW-110657,Barry Weirich,Consumer,Townsville,Queensland,Australia,Oceania,Asia Pacific,OFF-ST-6263,Office Supplies,Storage,"Tenex Lockers, Single Width",551,3,0.1,24,63,High,5
IN-2022-BE113357-42273,22/09/26,29/09/22,Second Class,BE-113357,Bill Eplett,Home Office,Albany,Western Australia,Australia,Oceania,Asia Pacific,FUR-CH-4683,Furniture,Chairs,"Hon Rocking Chair, Red",587,5,0.1,189,63,Medium,3
ID-2022-AR105707-42290,22/10/13,18/10/22,Standard Class,AR-105707,Anemone Ratner,Consumer,Perth,Western Australia,Australia,Oceania,Asia Pacific,TEC-CO-6001,Technology,Copiers,"Sharp Ink, Color",339,3,0.1,0,61,High,5
IN-2022-IG150857-42305,22/10/28,4/11/22,Standard Class,IG-150857,Ivan Gibson,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-4682,Furniture,Chairs,"Hon Rocking Chair, Black",1038,9,0.1,149,61,Medium,7
IN-2022-PN187757-42139,22/05/15,18/05/22,First Class,PN-187757,Parhena Norris,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,TEC-AC-5224,Technology,Accessories,"Memorex Router, Erganomic",488,2,0,180,61,Medium,3
ID-2022-HM148607-42243,22/08/27,1/09/22,Standard Class,HM-148607,Harry Marie,Corporate,Hobart,Tasmania,Australia,Oceania,Asia Pacific,FUR-BO-3640,Furniture,Bookcases,"Bush Library with Doors, Mobile",880,4,0.4,44,61,Medium,5
IN-2022-GD145907-42151,22/05/27,31/05/22,Second Class,GD-145907,Giulietta Dortch,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-3907,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",762,7,0.1,288,60,High,4
IN-2022-PL189257-42152,22/05/28,3/06/22,Standard Class,PL-189257,Paul Lucas,Home Office,Bendigo,Victoria,Australia,Oceania,Asia Pacific,TEC-CO-3697,Technology,Copiers,"Canon Ink, Laser",662,5,0.1,264,60,Medium,6
IN-2022-CK125957-42241,22/08/25,29/08/22,Standard Class,CK-125957,Clytie Kelty,Consumer,Mandurah,Western Australia,Australia,Oceania,Asia Pacific,FUR-BO-3903,Furniture,Bookcases,"Dania Library with Doors, Pine",982,3,0.1,87,60,Medium,4
ID-2022-HJ148757-42229,22/08/13,18/08/22,Standard Class,HJ-148757,Heather Jas,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-TA-3772,Furniture,Tables,"Chromcraft Round Table, with Bottom Storage",560,3,0.6,-210,60,High,5
IN-2022-KD164957-42286,22/10/09,13/10/22,Standard Class,KD-164957,Keith Dawkins,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-6002,Technology,Copiers,"Sharp Ink, Digital",1116,10,0.1,37,60,Medium,4
ID-2022-CG125207-42341,22/12/03,5/12/22,Second Class,CG-125207,Claire Gute,Consumer,Darwin,Northern Territory,Australia,Oceania,Asia Pacific,OFF-AP-4970,Office Supplies,Appliances,"KitchenAid Toaster, Silver",464,6,0.1,98,60,High,2
ID-2022-TB214007-42344,22/12/06,12/12/22,Standard Class,TB-214007,Tom Boeckenhauer,Consumer,Caloundra,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-4654,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",1654,4,0.1,165,59,Medium,6
IN-2022-ME173207-42361,22/12/23,30/12/22,Standard Class,ME-173207,Maria Etezadi,Home Office,Griffith,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-3047,Furniture,Furnishings,"Advantus Photo Frame, Black",381,8,0.1,139,58,Low,7
ID-2022-LC169607-42290,22/10/13,17/10/22,Standard Class,LC-169607,Lindsay Castell,Home Office,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-AP-3571,Office Supplies,Appliances,"Breville Microwave, Red",724,4,0.4,-84,58,High,4
ID-2022-BE114557-42242,22/08/26,28/08/22,First Class,BE-114557,Brad Eason,Home Office,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-5247,Technology,Phones,"Motorola Audio Dock, Full Size",209,2,0.4,-55,57,High,2
ID-2022-ST205307-42336,22/11/28,5/12/22,Standard Class,ST-205307,Shui Tom,Consumer,Bundaberg,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-5121,Technology,Accessories,"Logitech Memory Card, Bluetooth",372,4,0.1,16,57,Low,7
ID-2022-DK133757-42284,22/10/07,12/10/22,Second Class,DK-133757,Dennis Kane,Consumer,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-4034,Furniture,Furnishings,"Eldon Clock, Black",457,9,0.1,121,57,Medium,5
ID-2022-EN137807-42312,22/11/04,9/11/22,Second Class,EN-137807,Edward Nazzal,Consumer,Cairns,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3694,Technology,Copiers,"Canon Ink, Color",356,4,0.4,-124,57,High,5
ID-2022-AG1030092-42132,22/05/08,12/05/22,Standard Class,AG-1030092,Aleksandra Gannaway,Corporate,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,FUR-BO-3647,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",449,6,0.4,-30,57,High,4
IN-2022-BF1097592-42334,22/11/26,29/11/22,Second Class,BF-1097592,Barbara Fisher,Corporate,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,FUR-TA-5056,Furniture,Tables,"Lesro Computer Table, with Bottom Storage",516,2,0.4,-155,56,High,3
IN-2022-LR170357-42313,22/11/05,5/11/22,Same Day,LR-170357,Lisa Ryan,Corporate,Perth,Western Australia,Australia,Oceania,Asia Pacific,OFF-AP-4503,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",450,1,0.1,150,56,High,0
ID-2022-RB193307-42228,22/08/12,14/08/22,Second Class,RB-193307,Randy Bradley,Consumer,Perth,Western Australia,Australia,Oceania,Asia Pacific,FUR-CH-4546,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",397,3,0.1,70,56,High,2
IN-2022-SZ200357-42311,22/11/03,6/11/22,First Class,SZ-200357,Sam Zeldin,Home Office,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-4580,Technology,Copiers,"Hewlett Ink, Digital",800,6,0.1,266,56,High,3
ID-2022-BP1105092-42006,22/01/02,3/01/22,First Class,BP-1105092,Barry Pond,Corporate,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,TEC-AC-3403,Technology,Accessories,"Belkin Router, Erganomic",307,2,0.4,-118,56,Medium,1
IN-2022-JH158207-42140,22/05/16,18/05/22,Second Class,JH-158207,John Huston,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-AC-4164,Technology,Accessories,"Enermax Memory Card, Erganomic",201,2,0.1,71,55,Critical,2
IN-2022-SS202107-42298,22/10/21,27/10/22,Standard Class,SS-201407,Saphhira Shifley,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-CO-3595,Technology,Copiers,"Brother Fax Machine, Color",1151,4,0.1,25,55,Medium,6
ID-2022-ON187157-42140,22/05/16,23/05/22,Standard Class,ON-187157,Odella Nelson,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-TA-5068,Furniture,Tables,"Lesro Training Table, Fully Assembled",945,5,0.3,-351,55,Medium,7
IN-2022-DB132107-42353,22/12/15,16/12/22,First Class,DB-132107,Dean Braden,Consumer,Bendigo,Victoria,Australia,Oceania,Asia Pacific,FUR-FU-3942,Furniture,Furnishings,"Deflect-O Frame, Durable",481,5,0.1,176,55,Critical,1
IN-2022-JD158957-42271,22/09/24,28/09/22,Standard Class,JD-158957,Jonathan Doherty,Corporate,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-5373,Furniture,Chairs,"Novimex Chairmat, Set of Two",351,6,0,129,55,High,4
ID-2022-HK148907-42046,22/02/11,15/02/22,Standard Class,HK-148907,Heather Kirkland,Corporate,Darwin,Northern Territory,Australia,Oceania,Asia Pacific,FUR-TA-3356,Furniture,Tables,"Barricks Wood Table, Adjustable Height",363,1,0.3,-98,54,High,4
IN-2022-DN1369092-42329,22/11/21,27/11/22,Standard Class,DN-1369092,Duane Noonan,Consumer,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania,Asia Pacific,TEC-AC-4188,Technology,Accessories,"Enermax Router, USB",517,2,0,149,54,Medium,6
IN-2022-MR175457-42244,22/08/28,2/09/22,Second Class,MR-175457,Mathew Reese,Home Office,Griffith,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-4568,Technology,Copiers,"Hewlett Copy Machine, Color",707,3,0.1,78,53,High,5
IN-2022-DB133607-42179,22/06/24,29/06/22,Standard Class,DB-133607,Dennis Bolton,Home Office,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-ST-5703,Office Supplies,Storage,"Rogers Lockers, Wire Frame",379,2,0.1,25,53,High,5
ID-2022-LC169607-42290,22/10/13,17/10/22,Standard Class,LC-169607,Lindsay Castell,Home Office,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3686,Technology,Copiers,"Canon Fax Machine, Color",383,2,0.4,-134,53,High,4
IN-2022-PO188507-42062,22/02/27,3/03/22,Standard Class,PO-188507,Patrick O'Brill,Consumer,Wagga Wagga,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-3706,Technology,Copiers,"Canon Personal Copier, Laser",385,3,0.1,68,53,High,4
ID-2022-LR170357-42315,22/11/07,13/11/22,Standard Class,LR-170357,Lisa Ryan,Corporate,Perth,Western Australia,Australia,Oceania,Asia Pacific,TEC-CO-5997,Technology,Copiers,"Sharp Fax Machine, Color",534,2,0.1,-53,52,Low,6
ID-2022-JD160607-42147,22/05/23,25/05/22,First Class,JD-160607,Julia Dunbar,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-AP-4719,Office Supplies,Appliances,"Hoover Blender, Black",260,3,0.1,-8,52,Critical,2
ID-2022-KC166757-42068,22/03/05,10/03/22,Standard Class,KC-166757,Kimberly Carter,Corporate,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-5991,Technology,Copiers,"Sharp Copy Machine, High-Speed",861,4,0.1,-95,51,Medium,5
IN-2022-EJ137207-42314,22/11/06,10/11/22,Second Class,EJ-137207,Ed Jacobs,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-5373,Furniture,Chairs,"Novimex Chairmat, Set of Two",369,7,0.1,110,51,Medium,4
IN-2022-DP133907-42160,22/06/05,12/06/22,Standard Class,DP-133907,Dennis Pardue,Home Office,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-TA-4645,Furniture,Tables,"Hon Conference Table, Adjustable Height",646,1,0.3,-55,51,Low,7
IN-2022-GD145907-42151,22/05/27,31/05/22,Second Class,GD-145907,Giulietta Dortch,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-CO-6009,Technology,Copiers,"Sharp Wireless Fax, Color",643,2,0.1,-50,51,High,4
ID-2022-RR193157-42307,22/10/30,4/11/22,Standard Class,RR-193157,Ralph Ritter,Consumer,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-4863,Furniture,Bookcases,"Ikea Library with Doors, Traditional",654,2,0.1,-50,51,Medium,5
ID-2022-MG178757-42166,22/06/11,17/06/22,Standard Class,MG-178757,Michael Grace,Home Office,Gladstone,Queensland,Australia,Oceania,Asia Pacific,TEC-MA-5572,Technology,Machines,"Panasonic Printer, Red",711,3,0.1,-79,51,Medium,6
IN-2022-PL189257-42152,22/05/28,3/06/22,Standard Class,PL-189257,Paul Lucas,Home Office,Bendigo,Victoria,Australia,Oceania,Asia Pacific,TEC-AC-5896,Technology,Accessories,"SanDisk Router, Programmable",464,2,0.1,41,50,Medium,6
IN-2022-EG139007-42110,22/04/16,21/04/22,Standard Class,EG-139007,Emily Grady,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-MA-5017,Technology,Machines,"Konica Printer, Wireless",1687,7,0.1,674,50,Medium,5
IN-2022-LS1724592-42105,22/04/11,13/04/22,Second Class,LS-1724592,Lynn Smith,Consumer,Invercargill,Southland,New Zealand,Oceania,Asia Pacific,OFF-ST-4269,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",412,2,0,132,50,High,2
ID-2022-BE114557-42242,22/08/26,28/08/22,First Class,BE-114557,Brad Eason,Home Office,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-5793,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",329,4,0.4,-126,49,High,2
